DateID,FinanceAccountID,ProductID,SupplierID,DepartmentID,Amount
20231203,8,8.0,,10.0,297158.48
20231203,8,9.0,,1.0,123152.4
20231203,8,10.0,,2.0,751577.13
20231203,8,11.0,,8.0,434007.0
20231203,8,12.0,,4.0,1095269.91
20231203,8,13.0,,3.0,560031.7
20231203,8,14.0,,1.0,1033392.48
20231203,8,15.0,,4.0,813963.01
20231203,8,16.0,,9.0,518597.45
20231203,8,17.0,,5.0,65917.8
20231203,8,18.0,,2.0,1032983.37
20231203,8,19.0,,1.0,527778.24
20231203,8,20.0,,6.0,393677.9
20231203,9,,8.0,,32286.3
20231203,10,1.0,,4.0,657574.94
20231203,10,2.0,,3.0,51209.13
20231203,10,3.0,,6.0,70184.16
20231203,10,4.0,,6.0,589680.5
20231203,10,5.0,,6.0,369258.33
20231203,10,6.0,,10.0,84142.36
20231203,10,7.0,,1.0,1092078.4
20231203,10,8.0,,9.0,272756.78
20231203,10,9.0,,10.0,118797.84
20231203,10,10.0,,6.0,727990.74
20231203,10,11.0,,8.0,435247.02
20231203,10,12.0,,4.0,1122823.87
20231203,10,13.0,,7.0,561018.54
20231203,10,14.0,,6.0,964904.22
20231203,10,15.0,,2.0,827192.52
20231203,10,16.0,,6.0,491353.16
20231203,10,17.0,,3.0,69486.0
20231203,10,18.0,,2.0,1092524.04
20231203,10,19.0,,5.0,493841.28
20231203,10,20.0,,7.0,386603.35
20231204,1,,,,1409.77
20231204,2,,,4.0,16772.0
20231204,3,1.0,,3.0,537671.64
20231204,3,2.0,,3.0,61870.61
20231204,3,3.0,,6.0,61123.5
20231204,3,4.0,,8.0,508496.58
20231204,3,5.0,,3.0,351633.66
20231204,3,6.0,,2.0,107253.21
20231204,3,7.0,,4.0,1048200.25
20231204,3,8.0,,10.0,226393.55
20231204,3,9.0,,2.0,146966.4
20231204,3,10.0,,3.0,569260.71
20231204,3,11.0,,5.0,375312.72
20231204,3,12.0,,1.0,1035241.64
20231204,3,13.0,,7.0,562005.38
20231204,3,14.0,,9.0,808855.02
20231204,3,15.0,,9.0,768007.87
20231204,3,16.0,,9.0,396237.13
20231204,3,17.0,,7.0,55901.8
20231204,3,18.0,,3.0,759852.36
20231204,3,19.0,,10.0,688101.12
20231204,3,20.0,,9.0,417398.45
20231204,4,,,,18223.39
20231204,5,,,6.0,14089.39
20231204,6,,,,13460.71
20231204,7,,,,10008.37
20231204,8,1.0,,3.0,600147.57
20231204,8,2.0,,4.0,64819.53
20231204,8,3.0,,4.0,67451.58
20231204,8,4.0,,8.0,534277.96
20231204,8,5.0,,6.0,429870.0
20231204,8,6.0,,1.0,84802.67
20231204,8,7.0,,7.0,857086.53
20231204,8,8.0,,5.0,218530.78
20231204,8,9.0,,5.0,136488.24
20231204,8,10.0,,6.0,711416.52
20231204,8,11.0,,7.0,448473.9
20231204,8,12.0,,9.0,862045.32
20231204,8,13.0,,2.0,544735.68
20231204,8,14.0,,1.0,723894.9
20231204,8,15.0,,7.0,637801.64
20231204,8,16.0,,1.0,555401.14
20231204,8,17.0,,3.0,61410.6
20231204,8,18.0,,9.0,787259.97
20231204,8,19.0,,4.0,510224.64
20231204,8,20.0,,10.0,437373.65
20231204,9,,9.0,,21358.78
20231204,10,1.0,,8.0,531992.01
20231204,10,2.0,,9.0,67087.93
20231204,10,3.0,,3.0,62777.43
20231204,10,4.0,,2.0,598457.14
20231204,10,5.0,,10.0,360231.06
20231204,10,6.0,,7.0,91877.42
20231204,10,7.0,,4.0,978970.28
20231204,10,8.0,,8.0,241576.83
20231204,10,9.0,,1.0,138257.28
20231204,10,10.0,,2.0,643207.23
20231204,10,11.0,,9.0,413340.0
20231204,10,12.0,,8.0,927978.01
20231204,10,13.0,,1.0,558551.44
20231204,10,14.0,,9.0,973573.62
20231204,10,15.0,,8.0,763830.13
20231204,10,16.0,,1.0,567828.36
20231204,10,17.0,,1.0,52834.4
20231204,10,18.0,,2.0,980058.33
20231204,10,19.0,,2.0,684005.28
20231204,10,20.0,,7.0,451522.75
20231205,1,,,,18240.83
20231205,2,,,10.0,11053.57
20231205,3,1.0,,10.0,756652.93
20231205,3,2.0,,5.0,46502.2
20231205,3,3.0,,1.0,66876.3
20231205,3,4.0,,3.0,595165.9
20231205,3,5.0,,9.0,490051.8
20231205,3,6.0,,6.0,87821.23
20231205,3,7.0,,6.0,1103779.24
20231205,3,8.0,,1.0,258386.89
20231205,3,9.0,,2.0,126962.64
20231205,3,10.0,,10.0,599221.8
20231205,3,11.0,,5.0,387299.58
20231205,3,12.0,,2.0,988006.28
20231205,3,13.0,,6.0,573354.04
20231205,3,14.0,,1.0,1039461.06
20231205,3,15.0,,9.0,680275.33
20231205,3,16.0,,2.0,511905.87
20231205,3,17.0,,4.0,66043.0
20231205,3,18.0,,9.0,877043.52
20231205,3,19.0,,5.0,656504.64
20231205,3,20.0,,4.0,393261.75
20231205,4,,,,24043.35
20231205,5,,,6.0,19746.0
20231205,6,,,,25173.51
20231205,7,,,,18337.89
20231205,8,1.0,,4.0,647477.82
20231205,8,2.0,,6.0,49337.7
20231205,8,3.0,,4.0,69608.88
20231205,8,4.0,,5.0,527695.48
20231205,8,5.0,,6.0,395050.53
20231205,8,6.0,,9.0,77633.59
20231205,8,7.0,,6.0,1137906.69
20231205,8,8.0,,9.0,317222.1
20231205,8,9.0,,1.0,126690.48
20231205,8,10.0,,5.0,527187.69
20231205,8,11.0,,4.0,348032.28
20231205,8,12.0,,8.0,1167107.02
20231205,8,13.0,,3.0,433716.18
20231205,8,14.0,,10.0,781112.94
20231205,8,15.0,,10.0,614824.07
20231205,8,16.0,,1.0,488963.31
20231205,8,17.0,,1.0,58718.8
20231205,8,18.0,,6.0,770248.35
20231205,8,19.0,,4.0,488575.2
20231205,8,20.0,,5.0,415733.85
20231205,9,,13.0,,28426.77
20231205,10,1.0,,2.0,533254.15
20231205,10,2.0,,9.0,65500.05
20231205,10,3.0,,5.0,62993.16
20231205,10,4.0,,3.0,462419.22
20231205,10,5.0,,5.0,491771.28
20231205,10,6.0,,2.0,89519.17
20231205,10,7.0,,9.0,823934.15
20231205,10,8.0,,3.0,273570.17
20231205,10,9.0,,8.0,163023.84
20231205,10,10.0,,3.0,689105.07
20231205,10,11.0,,4.0,483607.8
20231205,10,12.0,,3.0,859093.11
20231205,10,13.0,,6.0,423847.78
20231205,10,14.0,,3.0,931093.56
20231205,10,15.0,,4.0,792378.02
20231205,10,16.0,,4.0,505692.26
20231205,10,17.0,,4.0,64478.0
20231205,10,18.0,,10.0,958321.26
20231205,10,19.0,,7.0,519586.56
20231205,10,20.0,,5.0,400752.45
20231206,1,,,,18895.42
20231206,2,,,5.0,22645.66
20231206,3,1.0,,4.0,671458.48
20231206,3,2.0,,6.0,65443.34
20231206,3,3.0,,6.0,68242.59
20231206,3,4.0,,10.0,585292.18
20231206,3,5.0,,3.0,437607.66
20231206,3,6.0,,7.0,76312.97
20231206,3,7.0,,7.0,1025773.64
20231206,3,8.0,,2.0,234798.58
20231206,3,9.0,,7.0,143428.32
20231206,3,10.0,,4.0,722253.51
20231206,3,11.0,,2.0,405899.88
20231206,3,12.0,,4.0,864997.53
20231206,3,13.0,,8.0,489472.64
20231206,3,14.0,,8.0,792383.16
20231206,3,15.0,,1.0,780541.09
20231206,3,16.0,,5.0,516207.6
20231206,3,17.0,,8.0,69924.2
20231206,3,18.0,,2.0,1126547.28
20231206,3,19.0,,10.0,556449.12
20231206,3,20.0,,10.0,387851.8
20231206,4,,,,9075.36
20231206,5,,,8.0,15353.13
20231206,6,,,,1887.23
20231206,7,,,,5500.59
20231206,8,1.0,,2.0,627914.65
20231206,8,2.0,,2.0,63061.52
20231206,8,3.0,,1.0,82336.95
20231206,8,4.0,,2.0,566093.28
20231206,8,5.0,,3.0,457381.68
20231206,8,6.0,,10.0,88009.89
20231206,8,7.0,,8.0,1101829.1
20231206,8,8.0,,8.0,238865.53
20231206,8,9.0,,7.0,132814.08
20231206,8,10.0,,6.0,724165.92
20231206,8,11.0,,6.0,341418.84
20231206,8,12.0,,1.0,926009.87
20231206,8,13.0,,8.0,527959.4
20231206,8,14.0,,3.0,912020.88
20231206,8,15.0,,8.0,646157.12
20231206,8,16.0,,4.0,467454.66
20231206,8,17.0,,2.0,65229.2
20231206,8,18.0,,1.0,795765.78
20231206,8,19.0,,10.0,548842.56
20231206,8,20.0,,6.0,495634.65
20231206,9,,7.0,,45295.42
20231206,10,1.0,,2.0,531360.94
20231206,10,2.0,,4.0,51322.55
20231206,10,3.0,,8.0,76799.88
20231206,10,4.0,,2.0,523307.16
20231206,10,5.0,,9.0,497359.59
20231206,10,6.0,,9.0,107630.53
20231206,10,7.0,,9.0,811258.24
20231206,10,8.0,,2.0,235069.71
20231206,10,9.0,,9.0,158397.12
20231206,10,10.0,,4.0,568623.24
20231206,10,11.0,,5.0,493527.96
20231206,10,12.0,,4.0,1034257.57
20231206,10,13.0,,2.0,569406.68
20231206,10,14.0,,3.0,706556.1
20231206,10,15.0,,7.0,733889.66
20231206,10,16.0,,3.0,548231.59
20231206,10,17.0,,7.0,60847.2
20231206,10,18.0,,2.0,954540.9
20231206,10,19.0,,4.0,645972.48
20231206,10,20.0,,2.0,491473.15
20231207,1,,,,24992.42
20231207,2,,,9.0,2299.41
20231207,3,1.0,,9.0,518739.54
20231207,3,2.0,,8.0,67087.93
20231207,3,3.0,,8.0,62993.16
20231207,3,4.0,,5.0,594617.36
20231207,3,5.0,,8.0,401498.58
20231207,3,6.0,,4.0,76973.28
20231207,3,7.0,,3.0,982870.56
20231207,3,8.0,,8.0,219615.3
20231207,3,9.0,,5.0,114443.28
20231207,3,10.0,,2.0,704404.35
20231207,3,11.0,,4.0,494767.98
20231207,3,12.0,,2.0,1038193.85
20231207,3,13.0,,7.0,561018.54
20231207,3,14.0,,2.0,886879.62
20231207,3,15.0,,5.0,686541.94
20231207,3,16.0,,5.0,474624.21
20231207,3,17.0,,1.0,55088.0
20231207,3,18.0,,4.0,1022587.38
20231207,3,19.0,,10.0,534799.68
20231207,3,20.0,,3.0,368708.9
20231207,4,,,,1918.65
20231207,5,,,7.0,28033.32
20231207,6,,,,8488.68
20231207,7,,,,18028.54
20231207,8,1.0,,2.0,723206.22
20231207,8,2.0,,8.0,60112.6
20231207,8,3.0,,7.0,77662.8
20231207,8,4.0,,5.0,524952.78
20231207,8,5.0,,5.0,458241.42
20231207,8,6.0,,5.0,86594.94
20231207,8,7.0,,7.0,1023823.5
20231207,8,8.0,,3.0,225580.16
20231207,8,9.0,,9.0,154178.64
20231207,8,10.0,,7.0,654681.69
20231207,8,11.0,,9.0,463354.14
20231207,8,12.0,,8.0,902392.19
20231207,8,13.0,,2.0,434209.6
20231207,8,14.0,,5.0,1027323.9
20231207,8,15.0,,1.0,573046.67
20231207,8,16.0,,9.0,512383.84
20231207,8,17.0,,7.0,58531.0
20231207,8,18.0,,6.0,858141.72
20231207,8,19.0,,5.0,471606.72
20231207,8,20.0,,4.0,370373.5
20231207,9,,12.0,,21275.5
20231207,10,1.0,,10.0,687235.23
20231207,10,2.0,,1.0,61530.35
20231207,10,3.0,,9.0,78453.81
20231207,10,4.0,,9.0,626981.22
20231207,10,5.0,,10.0,437177.79
20231207,10,6.0,,6.0,90179.48
20231207,10,7.0,,7.0,781031.07
20231207,10,8.0,,5.0,293091.53
20231207,10,9.0,,6.0,131861.52
20231207,10,10.0,,10.0,638744.94
20231207,10,11.0,,8.0,399286.44
20231207,10,12.0,,9.0,897471.84
20231207,10,13.0,,9.0,537827.8
20231207,10,14.0,,9.0,693552.0
20231207,10,15.0,,6.0,664260.66
20231207,10,16.0,,9.0,543929.86
20231207,10,17.0,,9.0,55714.0
20231207,10,18.0,,2.0,1001795.4
20231207,10,19.0,,1.0,585705.12
20231207,10,20.0,,2.0,342907.6
20231208,1,,,,28631.94
20231208,2,,,4.0,18759.03
20231208,3,1.0,,10.0,683448.81
20231208,3,2.0,,3.0,56993.55
20231208,3,3.0,,6.0,64575.18
20231208,3,4.0,,10.0,469550.24
20231208,3,5.0,,7.0,481454.4
20231208,3,6.0,,9.0,80086.17
20231208,3,7.0,,7.0,792731.91
20231208,3,8.0,,1.0,228833.72
20231208,3,9.0,,2.0,133630.56
20231208,3,10.0,,9.0,537387.21
20231208,3,11.0,,8.0,421193.46
20231208,3,12.0,,6.0,851220.55
20231208,3,13.0,,1.0,542762.0
20231208,3,14.0,,8.0,811455.84
20231208,3,15.0,,2.0,667045.82
20231208,3,16.0,,2.0,539150.16
20231208,3,17.0,,2.0,59783.0
20231208,3,18.0,,7.0,1033928.46
20231208,3,19.0,,7.0,505543.68
20231208,3,20.0,,9.0,494386.2
20231208,4,,,,4488.99
20231208,5,,,10.0,24934.91
20231208,6,,,,21770.77
20231208,7,,,,17767.65
20231208,8,1.0,,2.0,551555.18
20231208,8,2.0,,1.0,66180.57
20231208,8,3.0,,9.0,74354.94
20231208,8,4.0,,3.0,626981.22
20231208,8,5.0,,10.0,499079.07
20231208,8,6.0,,5.0,106781.56
20231208,8,7.0,,3.0,963369.16
20231208,8,8.0,,6.0,279806.16
20231208,8,9.0,,2.0,155403.36
20231208,8,10.0,,6.0,585197.46
20231208,8,11.0,,8.0,463354.14
20231208,8,12.0,,7.0,912232.89
20231208,8,13.0,,8.0,405591.24
20231208,8,14.0,,8.0,795850.92
20231208,8,15.0,,10.0,644764.54
20231208,8,16.0,,8.0,411532.17
20231208,8,17.0,,1.0,53898.6
20231208,8,18.0,,2.0,999905.22
20231208,8,19.0,,5.0,506713.92
20231208,8,20.0,,9.0,427386.05
20231208,9,,1.0,,48578.95
20231208,10,1.0,,2.0,626652.51
20231208,10,2.0,,7.0,57106.97
20231208,10,3.0,,8.0,82552.68
20231208,10,4.0,,2.0,613267.72
20231208,10,5.0,,2.0,426860.91
20231208,10,6.0,,8.0,88764.53
20231208,10,7.0,,6.0,984820.7
20231208,10,8.0,,4.0,243203.61
20231208,10,9.0,,2.0,110224.8
20231208,10,10.0,,3.0,669343.5
20231208,10,11.0,,1.0,348445.62
20231208,10,12.0,,1.0,808905.54
20231208,10,13.0,,7.0,580755.34
20231208,10,14.0,,8.0,945831.54
20231208,10,15.0,,5.0,765919.0
20231208,10,16.0,,5.0,435908.64
20231208,10,17.0,,4.0,71489.2
20231208,10,18.0,,3.0,1038653.91
20231208,10,19.0,,2.0,600918.24
20231208,10,20.0,,1.0,481069.4
20231209,1,,,,12228.7
20231209,2,,,4.0,11969.96
20231209,3,1.0,,8.0,721944.08
20231209,3,2.0,,6.0,50755.45
20231209,3,3.0,,4.0,66588.66
20231209,3,4.0,,8.0,455288.2
20231209,3,5.0,,7.0,419982.99
20231209,3,6.0,,10.0,77161.94
20231209,3,7.0,,5.0,1037474.48
20231209,3,8.0,,7.0,293904.92
20231209,3,9.0,,6.0,145197.36
20231209,3,10.0,,9.0,717153.75
20231209,3,11.0,,7.0,458394.06
20231209,3,12.0,,2.0,1100190.26
20231209,3,13.0,,1.0,502301.56
20231209,3,14.0,,5.0,784580.7
20231209,3,15.0,,10.0,650334.86
20231209,3,16.0,,8.0,446901.95
20231209,3,17.0,,5.0,56903.4
20231209,3,18.0,,5.0,857196.63
20231209,3,19.0,,5.0,526608.0
20231209,3,20.0,,3.0,392013.3
20231209,4,,,,11283.35
20231209,5,,,8.0,7413.3
20231209,6,,,,1564.19
20231209,7,,,,20765.9
20231209,8,1.0,,5.0,664516.71
20231209,8,2.0,,7.0,58014.33
20231209,8,3.0,,3.0,71838.09
20231209,8,4.0,,1.0,614364.8
20231209,8,5.0,,8.0,491771.28
20231209,8,6.0,,5.0,82444.42
20231209,8,7.0,,6.0,876587.93
20231209,8,8.0,,6.0,255404.46
20231209,8,9.0,,9.0,135399.6
20231209,8,10.0,,7.0,523362.87
20231209,8,11.0,,9.0,417473.4
20231209,8,12.0,,10.0,1129712.36
20231209,8,13.0,,10.0,451479.3
20231209,8,14.0,,6.0,796717.86
20231209,8,15.0,,1.0,709519.51
20231209,8,16.0,,4.0,523377.15
20231209,8,17.0,,1.0,60596.8
20231209,8,18.0,,4.0,809942.13
20231209,8,19.0,,2.0,535969.92
20231209,8,20.0,,8.0,478156.35
20231209,9,,1.0,,5506.75
20231209,10,1.0,,2.0,699225.56
20231209,10,2.0,,10.0,57730.78
20231209,10,3.0,,8.0,68745.96
20231209,10,4.0,,9.0,534277.96
20231209,10,5.0,,8.0,373986.9
20231209,10,6.0,,2.0,109234.14
20231209,10,7.0,,1.0,1104754.31
20231209,10,8.0,,5.0,297158.48
20231209,10,9.0,,2.0,130364.64
20231209,10,10.0,,10.0,744564.96
20231209,10,11.0,,7.0,426153.54
20231209,10,12.0,,8.0,993910.7
20231209,10,13.0,,4.0,553123.82
20231209,10,14.0,,5.0,839197.92
20231209,10,15.0,,5.0,570261.51
20231209,10,16.0,,3.0,486573.46
20231209,10,17.0,,9.0,59282.2
20231209,10,18.0,,5.0,886494.42
20231209,10,19.0,,9.0,614376.0
20231209,10,20.0,,10.0,397007.1
20231210,1,,,,27407.06
20231210,2,,,5.0,15078.49
20231210,3,1.0,,6.0,555341.6
20231210,3,2.0,,1.0,56596.58
20231210,3,3.0,,5.0,68242.59
20231210,3,4.0,,8.0,472292.94
20231210,3,5.0,,9.0,353783.01
20231210,3,6.0,,1.0,86217.62
20231210,3,7.0,,3.0,867812.3
20231210,3,8.0,,7.0,251608.64
20231210,3,9.0,,7.0,142747.92
20231210,3,10.0,,2.0,752214.6
20231210,3,11.0,,5.0,391019.64
20231210,3,12.0,,10.0,1096253.98
20231210,3,13.0,,1.0,412005.7
20231210,3,14.0,,2.0,749903.1
20231210,3,15.0,,5.0,794466.89
20231210,3,16.0,,5.0,453115.56
20231210,3,17.0,,8.0,67858.4
20231210,3,18.0,,5.0,1065116.43
20231210,3,19.0,,9.0,608524.8
20231210,3,20.0,,8.0,397423.25
20231210,4,,,,10054.3
20231210,5,,,2.0,15010.04
20231210,6,,,,22808.23
20231210,7,,,,23233.93
20231210,8,1.0,,2.0,632963.21
20231210,8,2.0,,5.0,48543.76
20231210,8,3.0,,3.0,85357.17
20231210,8,4.0,,1.0,584743.64
20231210,8,5.0,,2.0,503377.77
20231210,8,6.0,,3.0,104045.99
20231210,8,7.0,,6.0,946792.97
20231210,8,8.0,,8.0,319933.4
20231210,8,9.0,,8.0,118389.6
20231210,8,10.0,,3.0,674443.26
20231210,8,11.0,,7.0,461700.78
20231210,8,12.0,,8.0,1126760.15
20231210,8,13.0,,5.0,489472.64
20231210,8,14.0,,2.0,699620.58
20231210,8,15.0,,10.0,798644.63
20231210,8,16.0,,5.0,455983.38
20231210,8,17.0,,10.0,61535.8
20231210,8,18.0,,4.0,946980.18
20231210,8,19.0,,5.0,516075.84
20231210,8,20.0,,10.0,334584.6
20231210,9,,12.0,,26006.34
20231210,10,1.0,,4.0,632332.14
20231210,10,2.0,,7.0,63571.91
20231210,10,3.0,,9.0,82265.04
20231210,10,4.0,,9.0,459676.52
20231210,10,5.0,,9.0,460820.64
20231210,10,6.0,,4.0,108385.17
20231210,10,7.0,,5.0,920466.08
20231210,10,8.0,,4.0,244559.26
20231210,10,9.0,,6.0,132678.0
20231210,10,10.0,,4.0,667431.09
20231210,10,11.0,,7.0,449713.92
20231210,10,12.0,,7.0,1112983.17
20231210,10,13.0,,7.0,588156.64
20231210,10,14.0,,6.0,850468.14
20231210,10,15.0,,9.0,814659.3
20231210,10,16.0,,1.0,536760.31
20231210,10,17.0,,2.0,55088.0
20231210,10,18.0,,10.0,783479.61
20231210,10,19.0,,4.0,627833.76
20231210,10,20.0,,9.0,384938.75
20231211,1,,,,2227.37
20231211,2,,,6.0,27813.34
20231211,3,1.0,,10.0,726361.57
20231211,3,2.0,,5.0,46955.88
20231211,3,3.0,,2.0,83056.05
20231211,3,4.0,,3.0,654408.22
20231211,3,5.0,,7.0,413105.07
20231211,3,6.0,,7.0,94424.33
20231211,3,7.0,,10.0,906815.1
20231211,3,8.0,,10.0,280619.55
20231211,3,9.0,,2.0,118933.92
20231211,3,10.0,,8.0,646394.58
20231211,3,11.0,,4.0,391432.98
20231211,3,12.0,,9.0,858109.04
20231211,3,13.0,,3.0,520558.1
20231211,3,14.0,,4.0,887746.56
20231211,3,15.0,,7.0,680275.33
20231211,3,16.0,,3.0,518597.45
20231211,3,17.0,,3.0,52646.6
20231211,3,18.0,,7.0,1103865.12
20231211,3,19.0,,7.0,685175.52
20231211,3,20.0,,5.0,431963.7
20231211,4,,,,12149.47
20231211,5,,,10.0,1990.36
20231211,6,,,,4024.39
20231211,7,,,,5035.59
20231211,8,1.0,,5.0,618448.6
20231211,8,2.0,,1.0,47466.27
20231211,8,3.0,,6.0,79388.64
20231211,8,4.0,,9.0,533729.42
20231211,8,5.0,,7.0,407086.89
20231211,8,6.0,,5.0,103951.66
20231211,8,7.0,,1.0,1083302.77
20231211,8,8.0,,5.0,286042.15
20231211,8,9.0,,3.0,109136.16
20231211,8,10.0,,3.0,726078.33
20231211,8,11.0,,2.0,335218.74
20231211,8,12.0,,9.0,1000799.19
20231211,8,13.0,,4.0,561511.96
20231211,8,14.0,,1.0,733431.24
20231211,8,15.0,,8.0,828585.1
20231211,8,16.0,,7.0,423003.45
20231211,8,17.0,,6.0,64102.4
20231211,8,18.0,,3.0,1060390.98
20231211,8,19.0,,1.0,614376.0
20231211,8,20.0,,10.0,439870.55
20231211,9,,12.0,,16348.59
20231211,10,1.0,,1.0,650633.17
20231211,10,2.0,,10.0,65216.5
20231211,10,3.0,,7.0,75433.59
20231211,10,4.0,,3.0,454739.66
20231211,10,5.0,,2.0,441476.49
20231211,10,6.0,,9.0,105083.62
20231211,10,7.0,,9.0,1126205.85
20231211,10,8.0,,4.0,318306.62
20231211,10,9.0,,8.0,149960.16
20231211,10,10.0,,6.0,652769.28
20231211,10,11.0,,10.0,406726.56
20231211,10,12.0,,7.0,800048.91
20231211,10,13.0,,5.0,462334.54
20231211,10,14.0,,6.0,733431.24
20231211,10,15.0,,2.0,816051.88
20231211,10,16.0,,2.0,482749.7
20231211,10,17.0,,5.0,69611.2
20231211,10,18.0,,3.0,809942.13
20231211,10,19.0,,8.0,625493.28
20231211,10,20.0,,7.0,423224.55
20231212,1,,,,9816.85
20231212,2,,,3.0,12029.52
20231212,3,1.0,,7.0,650633.17
20231212,3,2.0,,2.0,49564.54
20231212,3,3.0,,8.0,60044.85
20231212,3,4.0,,8.0,518918.84
20231212,3,5.0,,5.0,391181.7
20231212,3,6.0,,2.0,90273.81
20231212,3,7.0,,1.0,952643.39
20231212,3,8.0,,2.0,259471.41
20231212,3,9.0,,3.0,149415.84
20231212,3,10.0,,2.0,552049.02
20231212,3,11.0,,9.0,350925.66
20231212,3,12.0,,5.0,994894.77
20231212,3,13.0,,7.0,499834.46
20231212,3,14.0,,5.0,742100.64
20231212,3,15.0,,4.0,565387.48
20231212,3,16.0,,2.0,463630.9
20231212,3,17.0,,4.0,67169.8
20231212,3,18.0,,8.0,800491.23
20231212,3,19.0,,6.0,621397.44
20231212,3,20.0,,3.0,440702.85
20231212,4,,,,23275.78
20231212,5,,,9.0,24754.22
20231212,6,,,,21940.63
20231212,7,,,,5589.16
20231212,8,1.0,,3.0,753497.58
20231212,8,2.0,,4.0,54101.34
20231212,8,3.0,,6.0,79676.28
20231212,8,4.0,,5.0,508496.58
20231212,8,5.0,,8.0,372697.29
20231212,8,6.0,,7.0,102536.71
20231212,8,7.0,,8.0,1167158.79
20231212,8,8.0,,5.0,232629.54
20231212,8,9.0,,3.0,112538.16
20231212,8,10.0,,7.0,725440.86
20231212,8,11.0,,8.0,333565.38
20231212,8,12.0,,8.0,871886.02
20231212,8,13.0,,10.0,404604.4
20231212,8,14.0,,9.0,936295.2
20231212,8,15.0,,9.0,571654.09
20231212,8,16.0,,8.0,541062.04
20231212,8,17.0,,9.0,59344.8
20231212,8,18.0,,10.0,1101974.94
20231212,8,19.0,,1.0,489160.32
20231212,8,20.0,,7.0,413653.1
20231212,9,,8.0,,37260.89
20231212,10,1.0,,4.0,733303.34
20231212,10,2.0,,4.0,46558.91
20231212,10,3.0,,3.0,57671.82
20231212,10,4.0,,3.0,639049.1
20231212,10,5.0,,8.0,367968.72
20231212,10,6.0,,1.0,111969.71
20231212,10,7.0,,1.0,1140831.9
20231212,10,8.0,,7.0,311257.24
20231212,10,9.0,,9.0,125601.84
20231212,10,10.0,,4.0,545674.32
20231212,10,11.0,,9.0,367872.6
20231212,10,12.0,,3.0,987022.21
20231212,10,13.0,,4.0,577794.82
20231212,10,14.0,,2.0,736032.06
20231212,10,15.0,,2.0,648245.99
20231212,10,16.0,,1.0,410576.23
20231212,10,17.0,,10.0,62725.2
20231212,10,18.0,,7.0,847745.73
20231212,10,19.0,,5.0,542991.36
20231212,10,20.0,,9.0,416982.3
20231213,1,,,,29266.53
20231213,2,,,8.0,4753.02
20231213,3,1.0,,4.0,624759.3
20231213,3,2.0,,9.0,45878.39
20231213,3,3.0,,8.0,65510.01
20231213,3,4.0,,1.0,476681.26
20231213,3,5.0,,7.0,507676.47
20231213,3,6.0,,10.0,112630.02
20231213,3,7.0,,5.0,931191.85
20231213,3,8.0,,2.0,217717.39
20231213,3,9.0,,9.0,127370.88
20231213,3,10.0,,4.0,685280.25
20231213,3,11.0,,8.0,372419.34
20231213,3,12.0,,4.0,1043114.2
20231213,3,13.0,,9.0,579768.5
20231213,3,14.0,,10.0,1001315.7
20231213,3,15.0,,4.0,623179.55
20231213,3,16.0,,4.0,560658.81
20231213,3,17.0,,10.0,72678.6
20231213,3,18.0,,7.0,1116151.29
20231213,3,19.0,,2.0,642461.76
20231213,3,20.0,,1.0,363298.95
20231213,4,,,,24697.84
20231213,5,,,2.0,2222.21
20231213,6,,,,29048.64
20231213,7,,,,12323.71
20231213,8,1.0,,2.0,584370.82
20231213,8,2.0,,2.0,50925.58
20231213,8,3.0,,3.0,67667.31
20231213,8,4.0,,9.0,649471.36
20231213,8,5.0,,7.0,416973.9
20231213,8,6.0,,5.0,97442.89
20231213,8,7.0,,3.0,818083.73
20231213,8,8.0,,10.0,310172.72
20231213,8,9.0,,8.0,146422.08
20231213,8,10.0,,6.0,694842.3
20231213,8,11.0,,1.0,413753.34
20231213,8,12.0,,4.0,812841.82
20231213,8,13.0,,6.0,540294.9
20231213,8,14.0,,2.0,971839.74
20231213,8,15.0,,7.0,708823.22
20231213,8,16.0,,3.0,401972.77
20231213,8,17.0,,5.0,67733.2
20231213,8,18.0,,8.0,1128437.46
20231213,8,19.0,,6.0,571077.12
20231213,8,20.0,,8.0,470665.65
20231213,9,,3.0,,38417.96
20231213,10,1.0,,5.0,525681.31
20231213,10,2.0,,7.0,63912.17
20231213,10,3.0,,8.0,74570.67
20231213,10,4.0,,4.0,584195.1
20231213,10,5.0,,8.0,364959.63
20231213,10,6.0,,10.0,107630.53
20231213,10,7.0,,2.0,782006.14
20231213,10,8.0,,8.0,255675.59
20231213,10,9.0,,9.0,132133.68
20231213,10,10.0,,5.0,713328.93
20231213,10,11.0,,5.0,431526.96
20231213,10,12.0,,6.0,1095269.91
20231213,10,13.0,,9.0,414472.8
20231213,10,14.0,,8.0,863472.24
20231213,10,15.0,,7.0,825799.94
20231213,10,16.0,,8.0,511427.9
20231213,10,17.0,,7.0,65041.4
20231213,10,18.0,,9.0,881768.97
20231213,10,19.0,,5.0,688686.24
20231213,10,20.0,,7.0,368292.75
20231214,1,,,,15032.7
20231214,2,,,10.0,23171.89
20231214,3,1.0,,2.0,564176.58
20231214,3,2.0,,6.0,53137.27
20231214,3,3.0,,5.0,74642.58
20231214,3,4.0,,4.0,453094.04
20231214,3,5.0,,3.0,464689.47
20231214,3,6.0,,6.0,92915.05
20231214,3,7.0,,1.0,1112554.87
