DateID,ProductID,StockLevel,DaysOfInventoryOnHand,InventoryCarryingCost,StockOutOccurrence,OverstockOccurrence
20231224,16,95,36,66.09,0,0
20231224,17,435,26,711.69,0,0
20231224,18,370,12,548.65,0,0
20231224,19,465,56,435.97,1,0
20231224,20,210,51,184.83,0,0
20231225,1,441,58,813.83,0,0
20231225,2,404,14,597.37,0,0
20231225,3,156,33,260.44,0,0
20231225,4,335,23,221.56,0,0
20231225,5,356,27,368.78,0,0
20231225,6,93,36,181.31,0,0
20231225,7,342,43,517.86,0,0
20231225,8,466,35,389.76,0,0
20231225,9,362,26,714.84,0,0
20231225,10,393,35,545.47,0,0
20231225,11,356,37,392.98,0,0
20231225,12,110,27,166.17,0,0
20231225,13,398,28,539.73,0,0
20231225,14,96,58,61.68,0,0
20231225,15,226,18,265.61,1,1
20231225,16,335,48,540.87,0,0
20231225,17,53,53,56.06,0,0
20231225,18,387,33,431.77,0,0
20231225,19,346,57,570.82,0,0
20231225,20,457,15,563.53,0,0
20231226,1,281,59,553.22,0,0
20231226,2,455,11,530.59,0,0
20231226,3,225,56,430.49,0,0
20231226,4,73,20,140.55,0,0
20231226,5,295,15,474.34,0,1
20231226,6,227,37,290.39,0,0
20231226,7,277,29,541.1,0,0
20231226,8,438,47,428.58,0,0
20231226,9,124,10,98.42,1,0
20231226,10,75,16,103.41,0,0
20231226,11,324,15,310.36,0,0
20231226,12,239,19,453.2,0,0
20231226,13,181,17,134.02,0,0
20231226,14,171,51,309.39,0,0
20231226,15,419,25,808.66,0,0
20231226,16,487,15,806.62,0,0
20231226,17,339,15,446.37,0,0
20231226,18,168,14,153.35,0,0
20231226,19,450,10,381.5,0,0
20231226,20,179,20,148.77,0,0
20231227,1,84,20,119.46,0,0
20231227,2,125,27,126.28,0,0
20231227,3,63,49,59.58,0,0
20231227,4,90,20,160.69,0,0
20231227,5,183,42,157.19,0,0
20231227,6,379,46,423.19,0,0
20231227,7,288,58,381.18,0,0
20231227,8,58,29,66.79,0,0
20231227,9,93,26,95.82,0,0
20231227,10,262,11,174.47,0,0
20231227,11,289,42,159.59,0,0
20231227,12,447,48,635.2,0,0
20231227,13,463,40,289.66,0,0
20231227,14,441,38,740.3,0,0
20231227,15,261,18,303.34,0,0
20231227,16,329,25,301.49,0,0
20231227,17,420,35,417.57,0,0
20231227,18,88,11,136.37,0,0
20231227,19,175,14,110.08,0,0
20231227,20,268,36,526.52,0,0
20231228,1,334,55,584.44,0,1
20231228,2,295,39,413.53,0,0
20231228,3,182,28,146.44,0,0
20231228,4,210,12,132.94,0,1
20231228,5,224,48,143.16,0,0
20231228,6,128,15,204.17,0,1
20231228,7,54,35,102.31,0,0
20231228,8,384,47,201.44,0,0
20231228,9,382,20,743.28,0,0
20231228,10,76,51,70.38,0,0
20231228,11,89,38,75.44,0,0
20231228,12,173,36,111.52,0,0
20231228,13,317,11,446.62,0,0
20231228,14,203,31,130.64,0,0
20231228,15,485,47,563.27,0,0
20231228,16,183,24,189.58,0,0
20231228,17,205,36,387.7,0,0
20231228,18,145,21,119.79,0,0
20231228,19,466,10,820.49,0,0
20231228,20,192,57,238.29,0,0
20231229,1,369,38,474.91,0,0
20231229,2,383,54,696.54,0,0
20231229,3,128,11,115.72,0,0
20231229,4,243,36,377.32,0,0
20231229,5,123,24,197.49,0,0
20231229,6,247,30,462.89,0,0
20231229,7,450,48,342.33,0,0
20231229,8,413,26,419.01,0,0
20231229,9,352,19,197.38,0,0
20231229,10,271,20,160.43,0,0
20231229,11,418,37,562.73,0,0
20231229,12,325,15,169.97,0,0
20231229,13,469,16,817.77,0,0
20231229,14,120,32,171.53,0,0
20231229,15,348,36,316.35,0,0
20231229,16,459,14,756.58,0,0
20231229,17,214,10,141.0,0,0
20231229,18,438,26,557.31,1,0
20231229,19,176,15,141.85,0,0
20231229,20,297,17,278.22,1,0
20231230,1,406,24,620.62,0,0
20231230,2,150,57,157.39,0,0
20231230,3,440,47,315.45,0,0
20231230,4,207,10,323.79,0,0
20231230,5,105,22,177.76,0,0
20231230,6,51,44,97.54,0,0
20231230,7,185,57,324.18,0,0
20231230,8,272,47,364.64,0,0
20231230,9,231,58,122.18,0,1
20231230,10,174,33,146.94,0,0
20231230,11,145,31,245.03,0,0
20231230,12,324,44,386.29,0,0
20231230,13,448,22,704.89,0,0
20231230,14,424,10,488.73,0,0
20231230,15,392,24,613.51,0,0
20231230,16,202,46,136.95,0,0
20231230,17,195,28,253.25,0,1
20231230,18,440,53,715.04,1,0
20231230,19,50,30,67.6,0,0
20231230,20,133,38,138.73,0,0
20231231,1,275,32,419.57,0,0
20231231,2,227,48,266.26,0,0
20231231,3,330,14,499.59,0,0
20231231,4,437,13,336.96,0,1
20231231,5,272,21,145.28,0,0
20231231,6,142,58,242.96,0,0
20231231,7,233,38,247.46,1,0
20231231,8,260,55,161.91,0,0
20231231,9,445,34,662.89,0,1
20231231,10,303,47,441.97,0,0
20231231,11,171,23,178.67,1,0
20231231,12,141,16,77.15,0,0
20231231,13,130,30,118.97,0,0
20231231,14,359,38,247.05,0,0
20231231,15,120,40,238.95,0,0
20231231,16,432,36,859.87,0,0
20231231,17,62,40,65.6,0,0
20231231,18,110,45,149.73,0,0
20231231,19,343,12,458.65,0,0
20231231,20,310,34,568.46,0,0
20240101,1,422,40,705.21,0,0
20240101,2,340,37,304.95,0,0
20240101,3,438,16,837.48,0,0
20240101,4,425,30,580.31,0,0
20240101,5,337,39,512.45,0,0
20240101,6,437,33,523.36,0,0
20240101,7,106,45,79.79,0,0
20240101,8,276,14,532.43,0,0
20240101,9,51,16,77.87,1,0
20240101,10,186,31,295.59,0,0
20240101,11,141,25,137.74,0,0
20240101,12,437,30,783.11,0,0
20240101,13,293,17,438.82,0,0
20240101,14,107,24,121.17,0,0
20240101,15,144,23,151.19,0,0
20240101,16,104,23,128.49,0,0
20240101,17,326,12,438.72,0,1
20240101,18,332,57,431.6,0,0
20240101,19,392,31,430.42,0,0
20240101,20,313,23,266.57,0,0
20240102,1,223,40,306.84,0,0
20240102,2,381,23,486.23,0,0
20240102,3,488,22,306.41,0,0
20240102,4,205,21,252.34,0,0
20240102,5,311,27,377.54,0,0
20240102,6,159,58,153.58,0,0
20240102,7,196,11,214.78,0,0
20240102,8,380,18,511.09,1,1
20240102,9,361,20,193.31,0,0
20240102,10,58,27,91.43,0,0
20240102,11,295,23,397.03,0,0
20240102,12,191,15,250.72,0,0
20240102,13,177,54,150.72,0,0
20240102,14,339,10,432.2,0,0
20240102,15,284,40,523.75,0,1
20240102,16,389,56,517.54,0,0
20240102,17,140,53,121.19,0,0
20240102,18,192,21,300.01,0,0
20240102,19,85,40,49.76,0,0
20240102,20,382,30,534.84,0,0
20240103,1,120,24,135.82,0,0
20240103,2,351,14,618.62,0,0
20240103,3,152,23,105.69,0,0
20240103,4,429,54,452.59,0,0
20240103,5,389,46,402.68,0,0
20240103,6,183,35,257.88,0,0
20240103,7,82,35,82.75,0,0
20240103,8,230,45,121.34,0,0
20240103,9,293,30,315.67,0,0
20240103,10,469,28,569.33,0,0
20240103,11,131,37,107.26,0,0
20240103,12,193,35,327.38,0,0
20240103,13,131,45,244.13,0,0
20240103,14,190,15,141.05,0,0
20240103,15,369,32,220.23,0,0
20240103,16,146,21,138.08,0,0
20240103,17,53,49,105.04,0,0
20240103,18,230,32,338.37,0,0
20240103,19,375,49,675.99,0,0
20240103,20,324,54,414.71,0,0
20240104,1,108,38,184.44,0,0
20240104,2,427,22,282.06,0,0
20240104,3,150,50,174.84,0,0
20240104,4,491,23,548.68,0,0
20240104,5,61,58,82.16,0,0
20240104,6,358,20,322.59,0,0
20240104,7,375,35,623.55,0,0
20240104,8,309,32,210.95,0,0
20240104,9,450,26,502.63,0,0
20240104,10,263,57,429.66,0,0
20240104,11,248,31,202.7,1,0
20240104,12,52,48,26.59,0,0
20240104,13,353,36,494.66,0,0
20240104,14,187,34,193.6,0,0
20240104,15,165,46,292.25,0,0
20240104,16,125,26,244.09,0,0
20240104,17,353,23,358.19,0,0
20240104,18,258,21,286.1,0,0
20240104,19,222,50,192.24,1,0
20240104,20,203,10,310.46,0,0
20240105,1,129,36,128.07,0,0
20240105,2,310,23,589.4,0,0
20240105,3,474,27,575.33,0,0
20240105,4,340,24,481.02,0,0
20240105,5,468,20,864.74,0,0
20240105,6,65,46,79.43,1,0
20240105,7,98,59,88.6,0,1
20240105,8,278,20,484.33,0,0
20240105,9,78,32,82.77,0,0
20240105,10,97,28,139.13,0,0
20240105,11,252,15,383.62,0,0
20240105,12,292,51,353.01,0,0
20240105,13,339,54,588.44,0,0
20240105,14,174,19,203.03,0,0
20240105,15,70,38,108.2,0,0
20240105,16,147,18,285.93,0,0
20240105,17,355,26,562.31,0,0
20240105,18,191,58,152.83,0,0
20240105,19,257,49,397.85,0,0
20240105,20,450,43,461.14,0,0
20240106,1,307,20,267.82,0,0
20240106,2,141,21,263.51,0,0
20240106,3,283,39,164.49,0,0
20240106,4,486,39,278.07,0,0
20240106,5,178,57,107.67,0,0
20240106,6,138,49,77.1,0,0
20240106,7,293,15,229.0,0,0
20240106,8,476,35,765.4,0,0
20240106,9,230,12,334.93,1,0
20240106,10,485,19,626.17,0,0
20240106,11,50,25,57.63,0,0
20240106,12,246,14,161.76,0,0
20240106,13,347,15,352.68,0,1
20240106,14,258,27,218.71,0,0
20240106,15,88,18,112.72,0,0
20240106,16,472,22,592.37,0,0
20240106,17,241,36,331.89,0,0
20240106,18,208,31,295.04,0,0
20240106,19,233,14,136.98,0,0
20240106,20,484,10,581.35,0,0
20240107,1,452,23,565.17,0,0
20240107,2,447,49,661.7,0,0
20240107,3,94,22,74.9,0,0
20240107,4,454,36,393.69,0,0
20240107,5,379,55,206.73,0,0
20240107,6,447,37,407.44,0,0
20240107,7,440,27,769.83,0,0
20240107,8,283,48,341.45,0,1
20240107,9,64,44,106.28,0,0
20240107,10,152,53,264.58,0,0
20240107,11,265,15,283.09,0,0
20240107,12,446,26,820.96,0,0
20240107,13,164,36,266.53,0,0
20240107,14,364,52,421.74,0,0
20240107,15,403,23,723.37,0,0
20240107,16,422,17,598.72,0,0
20240107,17,120,48,142.81,0,0
20240107,18,168,25,223.35,0,0
20240107,19,469,56,317.69,0,0
20240107,20,277,52,186.6,0,0
20240108,1,225,22,221.25,0,1
20240108,2,148,29,239.69,0,0
20240108,3,210,35,392.21,0,0
20240108,4,464,36,683.98,0,0
20240108,5,165,27,240.14,0,0
20240108,6,440,18,416.06,0,0
20240108,7,85,44,144.97,0,0
20240108,8,62,28,70.63,0,0
20240108,9,463,41,651.92,0,0
20240108,10,284,50,388.27,0,0
20240108,11,102,57,137.2,0,0
20240108,12,196,48,339.22,0,0
20240108,13,346,44,480.92,0,0
20240108,14,298,30,296.31,0,0
20240108,15,305,16,556.15,0,0
20240108,16,144,33,194.96,0,0
20240108,17,275,13,536.09,0,0
20240108,18,51,56,64.01,0,0
20240108,19,431,26,259.63,0,0
20240108,20,264,31,246.85,0,0
20240109,1,436,46,495.69,0,0
20240109,2,449,59,368.59,0,0
20240109,3,265,43,409.54,0,0
20240109,4,456,52,672.58,0,0
20240109,5,195,45,151.91,0,0
20240109,6,440,10,782.22,0,1
20240109,7,69,18,34.67,0,0
20240109,8,153,25,247.05,0,0
20240109,9,349,49,474.94,0,0
20240109,10,173,46,179.07,0,0
20240109,11,267,58,431.46,0,0
20240109,12,300,32,252.07,0,0
20240109,13,277,57,212.71,1,0
20240109,14,251,30,150.68,0,0
20240109,15,472,54,254.4,0,0
20240109,16,237,37,370.3,0,0
20240109,17,373,44,337.28,0,0
20240109,18,88,27,74.8,0,0
20240109,19,114,15,180.42,0,0
20240109,20,373,45,649.91,0,0
20240110,1,340,35,425.23,0,0
20240110,2,346,32,220.51,0,0
20240110,3,411,37,464.91,0,0
20240110,4,274,16,173.47,0,0
20240110,5,79,50,70.51,0,0
20240110,6,227,30,264.06,0,0
20240110,7,253,50,164.29,0,0
20240110,8,417,10,653.67,0,0
20240110,9,419,26,638.59,0,0
20240110,10,472,53,817.18,1,0
20240110,11,189,11,125.62,0,0
20240110,12,231,45,283.29,0,0
20240110,13,435,47,259.66,0,0
20240110,14,407,23,715.21,0,0
20240110,15,351,29,488.59,0,0
20240110,16,172,36,185.22,0,0
20240110,17,217,24,433.97,0,0
20240110,18,335,31,171.04,0,0
20240110,19,326,54,384.51,0,0
20240110,20,145,49,254.87,0,0
20240111,1,421,53,220.78,0,0
20240111,2,93,51,72.14,0,0
20240111,3,308,19,591.18,0,0
20240111,4,490,38,324.46,0,0
20240111,5,407,57,738.53,0,0
20240111,6,245,50,412.68,1,0
20240111,7,207,13,297.48,0,0
20240111,8,379,22,475.75,0,0
20240111,9,175,23,132.54,0,0
20240111,10,334,28,442.31,0,0
20240111,11,304,10,252.05,0,1
20240111,12,442,37,259.36,0,0
20240111,13,410,41,731.93,0,1
20240111,14,291,33,476.45,0,0
20240111,15,143,31,172.44,0,0
20240111,16,248,28,178.42,0,0
20240111,17,285,14,499.75,0,0
20240111,18,51,11,85.74,0,0
20240111,19,111,42,162.17,0,0
20240111,20,420,57,269.07,0,0
20240112,1,293,14,183.59,0,0
20240112,2,491,45,269.17,0,0
20240112,3,84,49,153.32,0,0
20240112,4,105,14,160.14,0,0
20240112,5,82,39,51.33,0,0
20240112,6,396,44,354.83,0,0
20240112,7,270,42,276.06,1,0
20240112,8,233,31,175.56,0,0
20240112,9,364,15,196.71,0,0
20240112,10,300,18,281.25,0,0
20240112,11,408,52,667.54,0,0
20240112,12,479,55,419.21,0,0
20240112,13,158,53,292.19,0,0
20240112,14,349,50,683.92,0,0
20240112,15,392,21,431.85,0,0
20240112,16,447,32,833.86,0,0
20240112,17,188,21,144.18,0,0
20240112,18,392,17,471.71,0,0
20240112,19,219,11,165.01,0,0
20240112,20,224,45,325.68,0,0
20240113,1,147,30,155.38,0,0
20240113,2,421,14,831.88,0,0
20240113,3,492,49,781.37,0,0
20240113,4,434,33,466.95,0,0
20240113,5,78,35,53.65,0,0
20240113,6,467,11,767.77,0,0
20240113,7,351,22,473.34,0,0
20240113,8,137,33,73.95,0,0
20240113,9,364,28,585.44,0,0
20240113,10,271,48,183.13,0,0
20240113,11,251,35,435.61,0,0
20240113,12,469,48,672.08,0,0
20240113,13,178,54,90.31,0,0
20240113,14,82,23,60.18,0,0
20240113,15,380,40,725.79,0,0
20240113,16,86,12,106.12,0,0
20240113,17,88,17,110.61,0,1
20240113,18,420,46,467.93,0,0
20240113,19,115,16,88.01,0,0
20240113,20,399,38,748.64,0,0
20240114,1,427,10,487.3,0,0
20240114,2,142,45,264.83,0,0
20240114,3,179,18,111.49,0,0
20240114,4,209,39,173.52,0,0
20240114,5,260,29,460.64,0,0
20240114,6,252,19,260.38,0,0
20240114,7,269,19,483.1,1,0
20240114,8,313,24,587.11,0,0
20240114,9,220,16,177.66,0,0
20240114,10,159,44,108.48,0,0
20240114,11,126,50,217.57,0,0
20240114,12,293,32,147.96,0,0
20240114,13,210,53,162.59,0,0
20240114,14,89,21,114.93,0,0
20240114,15,212,42,192.24,0,1
20240114,16,393,17,711.34,0,0
20240114,17,111,24,97.77,0,0
20240114,18,266,11,327.01,0,0
20240114,19,451,43,584.57,0,0
20240114,20,461,24,841.21,0,0
20240115,1,76,19,124.4,0,0
20240115,2,377,18,355.36,0,0
20240115,3,127,41,253.57,0,0
20240115,4,461,38,564.11,0,0
20240115,5,217,25,251.12,0,0
20240115,6,388,31,681.89,0,0
20240115,7,404,52,515.01,0,0
20240115,8,226,51,281.16,1,0
20240115,9,136,24,188.76,0,0
20240115,10,233,57,117.43,0,0
20240115,11,348,21,613.05,0,0
20240115,12,212,43,147.34,0,0
20240115,13,488,18,303.16,0,0
20240115,14,327,42,528.69,0,0
20240115,15,140,59,157.83,0,0
20240115,16,134,24,208.8,0,0
20240115,17,119,54,215.7,1,0
20240115,18,491,56,466.15,0,0
20240115,19,135,38,239.38,0,0
20240115,20,271,19,266.72,0,0
20240116,1,280,28,146.1,0,0
20240116,2,141,29,192.87,0,0
20240116,3,209,29,307.26,0,0
20240116,4,71,37,81.93,1,0
20240116,5,134,18,258.42,1,0
20240116,6,370,46,582.99,0,0
20240116,7,256,54,396.35,0,0
20240116,8,385,49,659.24,0,1
20240116,9,301,47,157.52,0,0
20240116,10,96,42,55.66,0,0
20240116,11,268,21,179.09,0,0
20240116,12,165,48,266.34,0,0
20240116,13,221,57,232.36,0,0
20240116,14,470,43,939.23,0,0
20240116,15,290,40,210.06,0,0
20240116,16,425,57,568.5,0,0
20240116,17,192,15,252.15,0,0
20240116,18,301,38,511.47,0,0
20240116,19,130,13,127.73,0,0
20240116,20,254,54,460.68,0,0
20240117,1,378,30,381.35,0,0
20240117,2,133,32,136.2,0,0
20240117,3,233,53,328.55,0,0
20240117,4,170,31,191.61,0,0
20240117,5,197,36,369.95,0,0
20240117,6,184,29,342.9,0,0
20240117,7,457,11,422.74,0,0
20240117,8,246,25,298.88,0,0
20240117,9,140,26,175.47,0,0
20240117,10,305,56,347.4,0,0
20240117,11,193,25,357.13,0,0
20240117,12,466,39,252.28,1,0
20240117,13,406,49,477.24,0,1
20240117,14,239,52,177.84,0,0
20240117,15,137,15,133.19,0,0
20240117,16,103,49,195.08,0,0
20240117,17,107,43,95.05,0,0
20240117,18,74,21,114.49,0,0
20240117,19,177,18,301.19,0,1
20240117,20,158,36,233.54,0,0
20240118,1,457,45,818.65,0,0
20240118,2,150,31,177.29,0,0
20240118,3,362,51,456.31,0,0
20240118,4,252,49,459.81,0,0
20240118,5,154,46,166.29,0,1
20240118,6,162,38,166.59,0,0
20240118,7,264,51,257.9,0,0
20240118,8,311,10,294.07,1,0
20240118,9,433,52,758.12,0,0
20240118,10,228,57,359.08,0,0
20240118,11,129,45,200.33,0,0
20240118,12,408,25,602.4,0,0
20240118,13,438,22,768.87,0,0
20240118,14,378,26,219.0,0,0
20240118,15,482,48,512.13,0,0
20240118,16,328,15,294.5,0,0
20240118,17,198,41,343.52,0,0
20240118,18,471,16,395.43,0,0
20240118,19,337,18,358.48,0,0
20240118,20,419,11,523.04,0,0
20240119,1,211,28,183.27,0,0
20240119,2,490,57,406.11,0,0
20240119,3,144,23,170.28,0,0
20240119,4,198,15,100.91,0,1
20240119,5,492,55,870.61,0,0
20240119,6,180,48,311.52,1,0
20240119,7,186,12,244.75,0,0
20240119,8,274,46,158.57,0,0
20240119,9,383,59,463.42,0,0
20240119,10,169,21,126.86,0,0
20240119,11,396,33,356.79,0,0
20240119,12,305,32,318.16,0,0
20240119,13,488,20,675.41,0,0
20240119,14,377,26,722.61,0,0
20240119,15,400,31,627.3,1,0
20240119,16,146,45,114.03,0,0
20240119,17,53,18,35.83,0,0
20240119,18,273,51,198.99,0,0
20240119,19,96,42,165.83,0,0
20240119,20,342,18,237.6,0,0
20240120,1,474,51,288.79,0,0
20240120,2,367,34,290.84,0,0
20240120,3,241,59,323.41,0,0
20240120,4,73,38,80.03,0,0
20240120,5,127,26,145.71,0,0
20240120,6,206,11,329.53,0,0
20240120,7,157,58,160.31,0,0
20240120,8,147,46,220.24,0,0
20240120,9,370,25,619.63,0,0
20240120,10,126,18,149.54,0,0
20240120,11,351,14,450.22,0,0
20240120,12,419,39,367.9,0,0
20240120,13,266,43,192.2,0,0
20240120,14,446,52,677.28,0,0
20240120,15,305,46,522.38,0,0
20240120,16,480,55,754.19,0,0
20240120,17,156,59,113.09,0,0
20240120,18,274,31,480.68,1,0
20240120,19,246,25,183.75,0,0
20240120,20,343,31,387.99,0,0
20240121,1,277,14,156.6,0,0
20240121,2,183,32,188.54,0,0
20240121,3,110,18,140.52,0,0
20240121,4,215,46,179.88,0,0
20240121,5,339,14,593.51,0,0
20240121,6,320,16,480.97,0,0
20240121,7,86,32,57.12,0,0
20240121,8,440,39,343.31,0,0
20240121,9,284,51,210.04,0,0
20240121,10,167,11,92.23,0,0
20240121,11,349,41,328.65,0,0
20240121,12,363,56,266.76,0,1
20240121,13,274,28,367.84,1,0
20240121,14,150,31,88.72,0,0
20240121,15,453,52,320.27,0,0
20240121,16,426,37,481.08,0,0
20240121,17,182,45,255.41,0,0
20240121,18,283,10,238.48,0,0
20240121,19,135,15,256.09,1,0
20240121,20,135,38,100.97,0,0
20240122,1,111,19,69.23,0,0
20240122,2,76,11,67.27,0,0
20240122,3,433,42,788.37,0,0
20240122,4,75,37,133.38,0,0
20240122,5,170,22,210.88,0,0
20240122,6,466,44,815.74,0,0
20240122,7,151,16,256.97,0,0
20240122,8,75,29,40.33,0,0
20240122,9,103,13,166.44,0,0
20240122,10,486,31,961.91,0,0
20240122,11,292,47,179.6,0,0
20240122,12,101,29,195.29,0,0
20240122,13,313,52,270.52,0,0
20240122,14,371,10,309.01,0,0
20240122,15,157,43,195.41,0,0
20240122,16,313,48,491.74,0,0
20240122,17,344,51,190.93,0,0
20240122,18,420,33,351.23,0,0
20240122,19,459,44,541.71,0,0
20240122,20,218,53,305.41,0,0
20240123,1,405,22,808.46,0,0
20240123,2,327,16,458.89,0,0
20240123,3,355,41,689.98,0,0
20240123,4,62,31,113.53,0,0
20240123,5,164,37,124.63,0,0
20240123,6,141,40,206.18,0,0
20240123,7,363,58,589.26,0,0
20240123,8,103,46,174.44,0,0
20240123,9,425,21,460.79,0,0
20240123,10,334,24,607.39,1,0
20240123,11,94,38,164.13,0,0
20240123,12,216,27,150.43,0,0
20240123,13,159,38,110.54,0,0
20240123,14,108,46,93.19,0,0
20240123,15,195,27,209.84,0,0
20240123,16,360,11,475.5,1,0
20240123,17,139,33,161.67,0,0
20240123,18,58,24,48.58,0,0
20240123,19,473,40,644.09,0,0
20240123,20,481,40,365.76,1,0
20240124,1,113,19,94.49,0,0
20240124,2,225,40,440.42,0,0
20240124,3,291,35,388.54,0,0
20240124,4,432,37,339.29,0,0
20240124,5,222,10,113.84,0,0
20240124,6,248,23,326.34,0,0
20240124,7,172,12,122.74,0,0
20240124,8,78,29,129.89,0,0
20240124,9,232,21,164.13,0,0
20240124,10,289,27,439.85,1,0
20240124,11,125,48,118.05,0,0
20240124,12,369,27,405.57,0,0
20240124,13,188,25,158.58,0,0
20240124,14,188,15,170.42,0,0
20240124,15,360,24,531.0,0,0
20240124,16,247,58,208.54,0,0
20240124,17,114,10,222.95,0,1
20240124,18,299,53,172.4,0,0
20240124,19,229,15,217.55,0,0
20240124,20,96,46,74.84,0,0
20240125,1,300,16,172.4,0,0
20240125,2,230,33,141.59,0,1
20240125,3,468,34,609.66,0,0
20240125,4,373,54,466.96,0,0
20240125,5,442,57,274.85,0,0
20240125,6,325,39,410.49,0,0
20240125,7,414,15,511.74,0,0
20240125,8,182,55,319.88,1,0
20240125,9,58,37,100.71,0,0
20240125,10,89,29,107.0,0,0
20240125,11,460,43,694.38,0,0
20240125,12,497,26,939.48,0,0
20240125,13,451,48,251.05,0,0
20240125,14,99,18,153.26,0,0
20240125,15,196,33,313.21,0,0
20240125,16,111,17,187.75,1,0
20240125,17,73,25,73.52,0,0
20240125,18,179,43,127.7,0,0
20240125,19,468,58,466.18,0,0
20240125,20,312,21,578.83,0,0
20240126,1,143,51,258.83,0,0
20240126,2,474,36,663.26,0,0
20240126,3,324,51,476.92,0,0
20240126,4,419,54,249.63,0,0
20240126,5,490,36,333.74,0,0
20240126,6,457,46,544.55,0,0
20240126,7,453,35,268.89,0,0
20240126,8,145,49,112.82,0,0
20240126,9,497,42,325.12,0,0
20240126,10,453,52,680.62,0,0
20240126,11,194,10,101.96,0,0
20240126,12,265,35,375.68,0,0
20240126,13,448,10,501.3,0,0
20240126,14,353,58,516.8,0,0
20240126,15,140,31,277.51,0,0
20240126,16,244,11,396.72,0,0
20240126,17,181,39,315.75,0,0
20240126,18,361,55,238.27,0,0
20240126,19,449,27,296.58,0,1
20240126,20,70,19,49.81,0,0
20240127,1,375,38,736.27,0,0
20240127,2,314,45,445.36,0,0
20240127,3,246,15,238.42,0,0
20240127,4,178,23,159.3,0,0
20240127,5,109,27,152.39,0,0
20240127,6,305,17,480.55,0,0
20240127,7,345,49,534.96,0,0
20240127,8,196,30,148.84,0,0
20240127,9,322,30,395.51,0,0
20240127,10,414,45,546.81,0,0
20240127,11,299,24,248.04,0,0
20240127,12,150,46,156.12,0,0
20240127,13,214,50,392.45,0,0
20240127,14,456,13,670.53,0,0
20240127,15,373,15,627.73,0,0
20240127,16,443,37,537.96,0,0
20240127,17,425,47,734.91,0,0
20240127,18,319,41,287.37,0,0
20240127,19,497,50,824.83,0,1
20240127,20,475,25,507.69,0,0
20240128,1,279,33,182.33,0,0
20240128,2,62,47,31.81,0,0
20240128,3,66,15,64.16,0,0
20240128,4,67,34,93.99,0,0
20240128,5,435,48,490.56,0,0
20240128,6,275,13,423.08,0,0
20240128,7,366,35,187.8,0,0
20240128,8,323,24,370.88,0,0
20240128,9,198,16,253.77,0,0
20240128,10,454,30,770.22,0,0
20240128,11,463,59,682.97,0,1
20240128,12,200,47,322.71,0,0
20240128,13,451,18,770.93,1,0
20240128,14,193,47,118.45,0,0
20240128,15,155,53,234.96,0,0
20240128,16,274,45,224.23,0,0
20240128,17,188,45,113.88,0,0
20240128,18,351,53,207.92,1,0
20240128,19,72,41,68.99,0,0
20240128,20,160,59,190.71,0,0
20240129,1,349,58,657.96,0,0
20240129,2,300,33,529.19,0,0
20240129,3,385,28,460.06,0,0
20240129,4,153,27,188.46,0,0
20240129,5,432,54,250.68,0,0
20240129,6,414,29,697.79,0,0
20240129,7,298,26,382.01,0,0
20240129,8,87,50,168.95,0,0
20240129,9,214,57,336.17,0,0
20240129,10,125,55,171.16,0,0
20240129,11,239,36,344.09,0,0
20240129,12,317,18,461.39,0,0
20240129,13,194,55,328.87,0,0
20240129,14,496,55,608.87,0,0
20240129,15,74,26,91.68,0,0
20240129,16,248,16,276.23,1,1
20240129,17,460,43,237.25,0,0
20240129,18,120,47,96.95,0,0
20240129,19,108,41,196.87,0,0
20240129,20,496,26,280.66,1,0
20240130,1,215,47,306.58,0,0
20240130,2,273,24,447.54,0,0
20240130,3,379,24,539.24,0,0
20240130,4,310,58,483.14,0,0
20240130,5,315,14,472.46,0,0
20240130,6,400,26,405.75,0,0
20240130,7,214,21,365.25,0,0
20240130,8,155,32,231.14,0,0
20240130,9,144,29,260.78,0,0
20240130,10,251,58,264.13,0,0
20240130,11,110,58,174.9,0,0
20240130,12,327,34,226.83,0,0
20240130,13,229,29,120.76,0,0
20240130,14,426,33,470.8,0,0
20240130,15,292,12,475.87,0,0
20240130,16,400,22,652.03,0,0
20240130,17,200,20,221.72,1,0
20240130,18,499,25,745.84,0,0
20240130,19,115,34,217.88,0,0
20240130,20,131,59,126.95,0,0
20240131,1,409,14,484.56,0,0
20240131,2,348,44,320.29,0,0
20240131,3,87,11,170.7,0,0
20240131,4,165,31,293.1,0,0
20240131,5,194,19,375.04,0,0
20240131,6,365,10,226.13,0,0
20240131,7,251,15,467.04,0,0
20240131,8,132,11,258.59,0,0
20240131,9,464,29,875.54,0,0
20240131,10,412,55,325.78,0,1
20240131,11,408,28,421.83,0,0
20240131,12,377,51,725.63,0,0
20240131,13,325,46,276.99,0,0
20240131,14,329,56,653.12,0,0
20240131,15,209,16,217.88,0,0
20240131,16,309,28,361.59,0,0
20240131,17,495,25,802.14,0,0
20240131,18,227,10,339.63,0,0
20240131,19,451,15,439.33,0,0
20240131,20,399,30,432.07,0,0
20240201,1,439,50,535.31,0,0
20240201,2,201,38,230.59,0,0
20240201,3,95,57,88.7,0,0
20240201,4,80,11,96.0,0,0
20240201,5,288,49,382.26,0,0
20240201,6,336,12,360.03,0,0
20240201,7,71,26,123.25,0,0
20240201,8,263,14,424.2,0,0
20240201,9,374,12,665.56,0,0
